Production_ID,Production_Date,Shift,Product_ID,Product_Name,Product_Category,Machine_ID,Operator_ID,Planned_Qty,Produced_Qty,Good_Qty,Rejected_Qty,Production_Hours,Downtime_Hours,Raw_Material_Used_Kg,Wastage_Kg,Defect_Type,Production_Efficiency_%,Defect_Rate_%,Production_Status,Batch_Quality,Product_Quality_Level,Product_Quality_Score
P042834,24-06-2024,Evening,NP005,Plastic Dustbin,Household Utility,M003,E021,1546,1372,1361,11,5.59,1.3,2598.38,7.96,Colour Defect,88.75,0.8,Completed,Low,Low,33.044
P042835,05-01-2025,Morning,NP002,Plastic Mug,Household Utility,M001,E011,1739,1439,1366,73,6.19,0.68,350.76,2.41,Shape Defect,82.75,5.07,Completed,Low,Medium,47.322
P042836,01-10-2024,Morning,NP003,Plastic Chair,Furniture,M001,E030,1745,1660,1591,69,6.03,0.83,4796.36,25.72,Colour Defect,95.13,4.16,Completed,Medium,Medium,46.592
P042837,26-04-2022,Night,NP001,Plastic Bucket,Household Utility,M005,E027,1478,1347,1270,77,7.11,0.32,1512.02,5.03,None,91.14,5.72,Completed,Medium,High,52.232
P042838,23-08-2021,Morning,NP004,Storage Box,Storage,M003,E011,1006,1036,1022,14,6.35,1.24,1733.71,8.45,Surface Defect,102.98,1.35,Completed,High,Low,22.264
P042839,03-06-2026,Morning,NP004,Storage Box,Storage,M003,E017,1223,1178,1143,35,7.24,1.47,1807.38,21.02,None,96.32,2.97,Completed,High,Low,22.264
P042840,23-05-2021,Night,NP001,Plastic Bucket,Household Utility,M003,E008,1756,1507,1326,181,6.86,1.39,1874.07,36.45,None,85.82,12.01,Review,Low,High,52.232
P042841,26-10-2023,Night,NP001,Plastic Bucket,Household Utility,M001,E028,410,413,389,24,6.04,0.13,505.21,38.12,Shape Defect,100.73,5.81,Completed,Medium,High,52.232
P042842,13-09-2024,Morning,NP002,Plastic Mug,Household Utility,M005,E008,701,650,625,25,7.58,1.55,162.4,5.82,None,92.72,3.85,Completed,Medium,Medium,47.322
P042843,24-12-2025,Morning,NP001,Plastic Bucket,Household Utility,M001,E003,1147,1152,1134,18,7.17,1.14,1405.72,36.44,None,100.44,1.56,Completed,High,High,52.232
P042844,24-06-2024,Morning,NP004,Storage Box,Storage,M005,E024,1435,1292,1137,155,5.92,1.02,2066.02,36.59,None,90.03,12,Review,Low,Low,22.264
P042845,16-02-2021,Night,NP005,Plastic Dustbin,Household Utility,M001,E019,1725,1680,1609,71,7.09,0.41,3252.14,30.62,None,97.39,4.23,Completed,Medium,Low,33.044
P042846,05-01-2023,Evening,NP002,Plastic Mug,Household Utility,M005,E028,311,260,247,13,7.25,0.01,65.06,31.5,None,83.6,5,Completed,Low,Medium,47.322
P042847,15-03-2022,Morning,NP004,Storage Box,Storage,M004,E030,1088,950,919,31,6.08,1.02,1541.69,37.9,Colour Defect,87.32,3.26,Completed,Low,Low,22.264
P042848,25-04-2023,Morning,NP004,Storage Box,Storage,M003,E008,1119,1104,1058,46,6.49,0.69,1791.51,29.46,None,98.66,4.17,Completed,Medium,Low,22.264
P042849,23-05-2026,Night,NP006,Kitchen Container,Kitchen Product,M006,E024,648,548,490,58,6.58,1.55,299.08,37.09,Surface Defect,84.57,10.58,Review,Low,High,96.056
P042850,09-11-2025,Evening,NP003,Plastic Chair,Furniture,M004,E017,408,362,348,14,7.47,1.19,1056.66,27.32,Surface Defect,88.73,3.87,Completed,Low,Medium,46.592
P042851,14-02-2022,Night,NP002,Plastic Mug,Household Utility,M006,E010,1214,1212,1190,22,6.81,0.75,309.51,7.08,None,99.84,1.82,Completed,High,Medium,47.322
P042852,16-04-2026,Morning,NP005,Plastic Dustbin,Household Utility,M006,E001,319,293,274,19,7.07,0.33,528.1,32.21,Shape Defect,91.85,6.48,Completed,Medium,Low,33.044
P042853,12-11-2025,Evening,NP002,Plastic Mug,Household Utility,M003,E030,306,292,257,35,7.38,0.57,75.44,13.84,Surface Defect,95.42,11.99,Review,Low,Medium,47.322
P042854,09-12-2024,Night,NP002,Plastic Mug,Household Utility,M006,E002,1659,1618,1472,146,5.59,0.25,410.57,12.49,Deformed Product,97.53,9.02,Review,Low,Medium,47.322
P042855,02-05-2023,Morning,NP002,Plastic Mug,Household Utility,M005,E001,801,773,767,6,5.61,1.59,199.9,1.06,Shape Defect,96.5,0.78,Completed,High,Medium,47.322
P042856,27-01-2022,Evening,NP005,Plastic Dustbin,Household Utility,M004,E001,1341,1263,1249,14,7.61,1.13,2269.38,18.58,Surface Defect,94.18,1.11,Completed,Medium,Low,33.044
P042857,03-10-2024,Evening,NP005,Plastic Dustbin,Household Utility,M001,E018,1519,1401,1364,37,7.28,1.3,2615.6,14.39,Crack,92.23,2.64,Completed,Medium,Low,33.044
P042858,03-06-2025,Morning,NP001,Plastic Bucket,Household Utility,M001,E003,927,881,837,44,6.81,1.52,1004.74,3.55,Colour Defect,95.04,4.99,Completed,Medium,High,52.232
P042859,22-02-2022,Morning,NP004,Storage Box,Storage,M005,E007,219,206,202,4,6.51,0.91,329.79,22.51,Deformed Product,94.06,1.94,Completed,Medium,Low,22.264
P042860,22-01-2024,Evening,NP002,Plastic Mug,Household Utility,M003,E025,1043,903,820,83,7.9,1.34,229.25,25.63,Deformed Product,86.58,9.19,Review,Low,Medium,47.322
P042861,22-04-2026,Evening,NP005,Plastic Dustbin,Household Utility,M003,E023,1597,1589,1500,89,6.6,0.86,3086.09,4.68,Colour Defect,99.5,5.6,Completed,Medium,Low,33.044
P042862,06-07-2021,Morning,NP005,Plastic Dustbin,Household Utility,M003,E028,308,280,246,34,6.1,1.46,514.64,21.31,Colour Defect,90.91,12.14,Review,Low,Low,33.044
P042863,17-08-2022,Morning,NP005,Plastic Dustbin,Household Utility,M004,E009,771,754,726,28,5.89,1.15,1410.29,20.71,Shape Defect,97.8,3.71,Completed,Medium,Low,33.044
P042864,03-12-2024,Evening,NP006,Kitchen Container,Kitchen Product,M005,E020,1060,944,834,110,7.51,0.82,495.56,30.42,Colour Defect,89.06,11.65,Review,Low,High,96.056
P042865,03-08-2021,Morning,NP006,Kitchen Container,Kitchen Product,M002,E020,1792,1624,1596,28,5.72,1.16,882.54,15.99,Dimensional Defect,90.62,1.72,Completed,Medium,High,96.056
P042866,16-08-2024,Evening,NP004,Storage Box,Storage,M006,E018,713,734,708,26,7.91,0.38,1162.46,3.01,Surface Defect,102.95,3.54,Completed,Medium,Low,22.264
P042867,04-03-2021,Night,NP005,Plastic Dustbin,Household Utility,M005,E015,655,627,588,39,6.17,0.85,1235.01,15.9,Deformed Product,95.73,6.22,Completed,Medium,Low,33.044
P042868,27-05-2024,Morning,NP001,Plastic Bucket,Household Utility,M006,E021,376,359,357,2,7.46,0.61,459.86,14.47,Crack,95.48,0.56,Completed,High,High,52.232
P042869,16-12-2023,Evening,NP005,Plastic Dustbin,Household Utility,M003,E006,846,730,671,59,7.26,0.39,1352.71,23.34,Dimensional Defect,86.29,8.08,Review,Low,Low,33.044
P042870,26-11-2022,Evening,NP001,Plastic Bucket,Household Utility,M002,E021,1205,1166,1051,115,6.13,0.27,1420.22,3.03,Surface Defect,96.76,9.86,Review,Low,High,52.232
P042871,04-06-2022,Morning,NP004,Storage Box,Storage,M003,E023,1325,1229,1212,17,6.08,0.31,1942.42,29.1,None,92.75,1.38,Completed,Medium,Low,22.264
P042872,19-12-2023,Evening,NP001,Plastic Bucket,Household Utility,M004,E018,692,614,611,3,6.85,0.97,740.01,34.55,None,88.73,0.49,Completed,Low,High,52.232
P042873,27-12-2022,Evening,NP002,Plastic Mug,Household Utility,M002,E011,800,774,763,11,7.42,1.06,198.73,25.77,Shape Defect,96.75,1.42,Completed,High,Medium,47.322
P042874,19-10-2025,Morning,NP004,Storage Box,Storage,M004,E030,1661,1680,1620,60,8,0.85,2515.59,6.89,None,101.14,3.57,Completed,Medium,Low,22.264
P042875,19-11-2021,Morning,NP005,Plastic Dustbin,Household Utility,M006,E005,1082,943,876,67,7.7,0.56,1697.5,22.78,None,87.15,7.1,Completed,Low,Low,33.044
P042876,22-11-2021,Morning,NP005,Plastic Dustbin,Household Utility,M005,E011,364,335,318,17,7.04,1.11,592.7,12.15,Shape Defect,92.03,5.07,Completed,Medium,Low,33.044
P042877,22-09-2022,Evening,NP006,Kitchen Container,Kitchen Product,M004,E015,1373,1283,1244,39,5.73,0.61,699.43,7.98,Dimensional Defect,93.45,3.04,Completed,Medium,High,96.056
P042878,28-01-2024,Night,NP004,Storage Box,Storage,M005,E014,672,620,574,46,6.64,0.56,988.96,29.1,Surface Defect,92.26,7.42,Completed,Low,Low,22.264
P042879,28-08-2025,Morning,NP003,Plastic Chair,Furniture,M004,E029,347,342,324,18,7.32,0.39,941.3,22.36,None,98.56,5.26,Completed,Medium,Medium,46.592
P042880,09-10-2025,Evening,NP004,Storage Box,Storage,M002,E006,635,518,498,20,5.76,0.42,821.46,35.6,None,81.57,3.86,Completed,Low,Low,22.264
P042881,10-11-2022,Morning,NP002,Plastic Mug,Household Utility,M002,E016,1223,1171,1148,23,6.03,1.47,294.03,33.65,Deformed Product,95.75,1.96,Completed,High,Medium,47.322
P042882,26-07-2021,Evening,NP003,Plastic Chair,Furniture,M002,E024,556,532,512,20,6.15,0.81,1545.11,28.81,Surface Defect,95.68,3.76,Completed,Medium,Medium,46.592
P042883,30-11-2022,Night,NP006,Kitchen Container,Kitchen Product,M003,E027,659,679,649,30,7.31,1.1,378.38,9.58,None,103.03,4.42,Completed,Medium,High,96.056
P042884,12-04-2024,Morning,NP005,Plastic Dustbin,Household Utility,M005,E021,1323,1149,1143,6,5.54,0.19,2263.56,37.52,Colour Defect,86.85,0.52,Completed,Low,Low,33.044
P042885,08-03-2025,Morning,NP003,Plastic Chair,Furniture,M004,E023,1126,1006,977,29,6.86,0.29,2952.06,36.31,None,89.34,2.88,Completed,Low,Medium,46.592
P042886,14-06-2023,Morning,NP002,Plastic Mug,Household Utility,M003,E019,1736,1555,1462,93,6.4,0.65,404.33,25.79,Dimensional Defect,89.57,5.98,Completed,Low,Medium,47.322
P042887,19-11-2022,Evening,NP006,Kitchen Container,Kitchen Product,M001,E028,1579,1623,1500,123,7.66,0.24,896,7.22,Deformed Product,102.79,7.58,Completed,Low,High,96.056
P042888,30-04-2022,Night,NP005,Plastic Dustbin,Household Utility,M003,E023,1030,943,868,75,7.74,0.25,1711.91,38.53,Colour Defect,91.55,7.95,Completed,Low,Low,33.044
P042889,06-05-2021,Night,NP006,Kitchen Container,Kitchen Product,M005,E013,286,268,263,5,7.3,0.03,148.47,5.95,None,93.71,1.87,Completed,Medium,High,96.056
P042890,17-11-2023,Evening,NP001,Plastic Bucket,Household Utility,M006,E005,1010,896,880,16,6.92,1.42,1115.36,17.61,Surface Defect,88.71,1.79,Completed,Low,High,52.232
P042891,24-02-2023,Morning,NP006,Kitchen Container,Kitchen Product,M005,E030,1456,1337,1288,49,6.56,0.56,687.04,38.43,Crack,91.83,3.66,Completed,Medium,High,96.056
P042892,29-09-2024,Morning,NP002,Plastic Mug,Household Utility,M001,E005,670,629,615,14,5.53,0.89,162.21,14.89,Surface Defect,93.88,2.23,Completed,Medium,Medium,47.322
P042893,08-02-2022,Night,NP006,Kitchen Container,Kitchen Product,M002,E016,583,525,493,32,7.39,0.47,290.08,27.8,Dimensional Defect,90.05,6.1,Completed,Medium,High,96.056
P042894,31-10-2021,Evening,NP004,Storage Box,Storage,M003,E018,512,527,469,58,6.84,1.39,806.13,16.05,Colour Defect,102.93,11.01,Review,Low,Low,22.264
P042895,08-04-2021,Night,NP001,Plastic Bucket,Household Utility,M001,E004,597,560,535,25,6.25,0.86,682.09,15.95,Surface Defect,93.8,4.46,Completed,Medium,High,52.232
P042896,04-11-2024,Night,NP003,Plastic Chair,Furniture,M003,E026,633,597,557,40,7.36,1.58,1631.55,2.99,Colour Defect,94.31,6.7,Completed,Medium,Medium,46.592
P042897,05-02-2026,Morning,NP004,Storage Box,Storage,M003,E002,1769,1749,1565,184,5.61,0.72,2965.95,17.13,Surface Defect,98.87,10.52,Review,Low,Low,22.264
P042898,12-10-2021,Night,NP004,Storage Box,Storage,M003,E026,1150,1081,1032,49,6.25,1.48,1651.76,17.9,Shape Defect,94,4.53,Completed,Medium,Low,22.264
P042899,10-06-2024,Morning,NP005,Plastic Dustbin,Household Utility,M001,E022,1316,1329,1255,74,6.05,0.7,2488.83,9.67,None,100.99,5.57,Completed,Medium,Low,33.044
P042900,22-04-2024,Morning,NP001,Plastic Bucket,Household Utility,M005,E017,1295,1233,1194,39,7.72,0.11,1426.49,15.7,None,95.21,3.16,Completed,Medium,High,52.232
P042901,30-09-2021,Morning,NP001,Plastic Bucket,Household Utility,M002,E009,639,584,562,22,6.59,1.06,707.48,2.61,None,91.39,3.77,Completed,Medium,High,52.232
P042902,07-04-2021,Morning,NP005,Plastic Dustbin,Household Utility,M001,E014,957,850,837,13,5.54,0.65,1713.98,22.93,Surface Defect,88.82,1.53,Completed,Low,Low,33.044
P042903,27-06-2021,Evening,NP002,Plastic Mug,Household Utility,M002,E005,898,787,753,34,6.55,1.24,191.13,5.42,Crack,87.64,4.32,Completed,Low,Medium,47.322
P042904,26-05-2021,Morning,NP003,Plastic Chair,Furniture,M005,E003,1586,1450,1426,24,7.8,0,4157.66,22.67,Crack,91.42,1.66,Completed,Medium,Medium,46.592
P042905,17-01-2025,Evening,NP006,Kitchen Container,Kitchen Product,M002,E003,1355,1165,1065,100,6.79,0.43,586.54,26.56,Shape Defect,85.98,8.58,Review,Low,High,96.056
P042906,02-01-2023,Morning,NP006,Kitchen Container,Kitchen Product,M003,E012,1086,1061,934,127,6.8,0.59,584.85,20.77,Colour Defect,97.7,11.97,Review,Low,High,96.056
P042907,17-12-2024,Night,NP005,Plastic Dustbin,Household Utility,M006,E016,1094,1016,1006,10,6.56,0.46,1928.66,13.78,Surface Defect,92.87,0.98,Completed,Medium,Low,33.044
P042908,02-08-2022,Evening,NP005,Plastic Dustbin,Household Utility,M003,E009,435,357,350,7,7.55,0.9,686.96,22.16,Deformed Product,82.07,1.96,Completed,Low,Low,33.044
P042909,14-01-2023,Evening,NP001,Plastic Bucket,Household Utility,M001,E014,371,343,326,17,8,1.01,419.88,23.99,None,92.45,4.96,Completed,Medium,High,52.232
P042910,14-04-2021,Night,NP001,Plastic Bucket,Household Utility,M006,E023,1509,1401,1324,77,7.66,1.22,1703.68,15.65,Surface Defect,92.84,5.5,Completed,Medium,High,52.232
P042911,08-02-2022,Evening,NP005,Plastic Dustbin,Household Utility,M005,E002,871,794,723,71,7.14,1.01,1462.85,35.86,Crack,91.16,8.94,Review,Low,Low,33.044
P042912,09-07-2025,Morning,NP001,Plastic Bucket,Household Utility,M006,E019,1223,1241,1173,68,5.79,1.55,1439.05,39.4,Dimensional Defect,101.47,5.48,Completed,Medium,High,52.232
P042913,22-06-2023,Evening,NP003,Plastic Chair,Furniture,M006,E018,1287,1231,1083,148,5.65,1.52,3457.3,1.62,Colour Defect,95.65,12.02,Review,Low,Medium,46.592
P042914,13-02-2022,Morning,NP004,Storage Box,Storage,M004,E008,1797,1726,1656,70,7.16,0.45,2813.92,11.06,None,96.05,4.06,Completed,Medium,Low,22.264
P042915,26-02-2026,Evening,NP003,Plastic Chair,Furniture,M001,E029,522,495,436,59,5.71,0.06,1444.12,31.97,None,94.83,11.92,Review,Low,Medium,46.592
P042916,15-02-2022,Morning,NP001,Plastic Bucket,Household Utility,M003,E030,1591,1476,1389,87,5.54,1.39,1791.79,2.55,Colour Defect,92.77,5.89,Completed,Medium,High,52.232
P042917,30-10-2021,Evening,NP005,Plastic Dustbin,Household Utility,M001,E026,1108,1093,1086,7,7.53,1.41,2109.77,11.31,Surface Defect,98.65,0.64,Completed,High,Low,33.044
P042918,17-01-2023,Morning,NP006,Kitchen Container,Kitchen Product,M006,E008,388,361,359,2,6.79,0.65,203.26,25.91,None,93.04,0.55,Completed,Medium,High,96.056
P042919,07-10-2023,Evening,NP003,Plastic Chair,Furniture,M004,E015,1557,1553,1448,105,6.78,1.17,4467.97,37.15,Deformed Product,99.74,6.76,Completed,Medium,Medium,46.592
P042920,07-07-2024,Night,NP004,Storage Box,Storage,M001,E029,1172,1031,982,49,6.63,0.33,1643.89,34.59,None,87.97,4.75,Completed,Low,Low,22.264
P042921,16-01-2022,Evening,NP005,Plastic Dustbin,Household Utility,M004,E005,1587,1492,1426,66,6.22,1.33,2671.19,18.28,None,94.01,4.42,Completed,Medium,Low,33.044
P042922,14-04-2024,Night,NP004,Storage Box,Storage,M003,E016,1464,1293,1234,59,6.15,1.18,2123.23,32.52,Colour Defect,88.32,4.56,Completed,Low,Low,22.264
P042923,19-01-2023,Evening,NP001,Plastic Bucket,Household Utility,M001,E015,1739,1636,1533,103,5.52,0.04,1838.72,12.91,Surface Defect,94.08,6.3,Completed,Medium,High,52.232
P042924,06-05-2023,Evening,NP002,Plastic Mug,Household Utility,M004,E003,1653,1473,1465,8,6.82,1.48,380.19,1.78,Shape Defect,89.11,0.54,Completed,Low,Medium,47.322
P042925,12-01-2023,Morning,NP001,Plastic Bucket,Household Utility,M006,E022,987,946,915,31,6.97,0.15,1093.85,23.58,None,95.85,3.28,Completed,Medium,High,52.232
P042926,11-10-2022,Night,NP006,Kitchen Container,Kitchen Product,M004,E022,821,818,798,20,6.91,0.7,430.82,4.66,Surface Defect,99.63,2.44,Completed,High,High,96.056
P042927,30-04-2026,Evening,NP006,Kitchen Container,Kitchen Product,M001,E010,440,395,386,9,7.07,1.53,216.86,18,None,89.77,2.28,Completed,Low,High,96.056
P042928,26-01-2026,Night,NP006,Kitchen Container,Kitchen Product,M001,E003,1127,1026,1005,21,6.93,0.84,541.78,26.95,Shape Defect,91.04,2.05,Completed,Medium,High,96.056
P042929,27-11-2021,Evening,NP005,Plastic Dustbin,Household Utility,M006,E001,649,627,612,15,7.74,0.12,1194.12,8.28,Surface Defect,96.61,2.39,Completed,High,Low,33.044
P042930,19-09-2022,Evening,NP004,Storage Box,Storage,M002,E015,475,409,404,5,7.59,1.49,705.39,23.85,Dimensional Defect,86.11,1.22,Completed,Low,Low,22.264
P042931,16-09-2025,Evening,NP003,Plastic Chair,Furniture,M001,E011,761,697,645,52,7.09,0.57,1919.79,14.85,Surface Defect,91.59,7.46,Completed,Low,Medium,46.592
P042932,16-11-2025,Evening,NP003,Plastic Chair,Furniture,M002,E018,1433,1347,1311,36,7.2,1.41,3976.12,7.39,Dimensional Defect,94,2.67,Completed,Medium,Medium,46.592
P042933,15-03-2021,Evening,NP004,Storage Box,Storage,M002,E017,1038,955,922,33,6.17,0.68,1541.32,10.52,None,92,3.46,Completed,Medium,Low,22.264
P042934,11-06-2025,Morning,NP003,Plastic Chair,Furniture,M003,E018,378,361,350,11,6.31,0.93,1056.67,39.5,Dimensional Defect,95.5,3.05,Completed,Medium,Medium,46.592
P042935,02-05-2023,Morning,NP005,Plastic Dustbin,Household Utility,M002,E029,1626,1372,1319,53,7.4,1.33,2482.37,38.4,Deformed Product,84.38,3.86,Completed,Low,Low,33.044
P042936,22-09-2025,Evening,NP003,Plastic Chair,Furniture,M005,E029,1366,1278,1257,21,6.33,0.45,3582.66,9.58,Colour Defect,93.56,1.64,Completed,Medium,Medium,46.592
P042937,09-11-2021,Evening,NP005,Plastic Dustbin,Household Utility,M004,E030,1331,1294,1227,67,7.98,1.56,2460.3,29.4,None,97.22,5.18,Completed,Medium,Low,33.044
P042938,12-09-2022,Night,NP005,Plastic Dustbin,Household Utility,M006,E030,200,196,186,10,5.95,1.29,367.3,13.61,Deformed Product,98,5.1,Completed,Medium,Low,33.044
P042939,28-07-2025,Morning,NP002,Plastic Mug,Household Utility,M006,E027,536,490,474,16,6.85,0.3,123.26,1.88,None,91.42,3.27,Completed,Medium,Medium,47.322
P042940,10-01-2022,Evening,NP002,Plastic Mug,Household Utility,M004,E007,1574,1529,1480,49,6.75,0.59,368.03,12.1,Shape Defect,97.14,3.2,Completed,Medium,Medium,47.322
P042941,25-06-2021,Morning,NP004,Storage Box,Storage,M005,E016,1644,1638,1609,29,7.73,1.01,2632.7,18.1,None,99.64,1.77,Completed,High,Low,22.264
P042942,10-12-2024,Evening,NP001,Plastic Bucket,Household Utility,M004,E019,649,644,632,12,5.59,1.47,794.37,6.1,Colour Defect,99.23,1.86,Completed,High,High,52.232
P042943,29-04-2022,Night,NP001,Plastic Bucket,Household Utility,M001,E009,959,884,861,23,7.08,0.7,1091.22,23.54,Crack,92.18,2.6,Completed,Medium,High,52.232
P042944,27-08-2022,Night,NP005,Plastic Dustbin,Household Utility,M002,E025,614,576,544,32,6.03,0.28,1041.32,2.18,Dimensional Defect,93.81,5.56,Completed,Medium,Low,33.044
P042945,03-02-2026,Morning,NP002,Plastic Mug,Household Utility,M002,E029,816,766,707,59,7.57,0.32,199.88,37.81,Deformed Product,93.87,7.7,Completed,Low,Medium,47.322
P042946,30-11-2021,Morning,NP004,Storage Box,Storage,M002,E025,1475,1418,1290,128,7.68,1.17,2265.41,22.8,Shape Defect,96.14,9.03,Review,Low,Low,22.264
P042947,08-12-2021,Evening,NP002,Plastic Mug,Household Utility,M002,E029,980,887,877,10,7.62,0.47,227.3,24.35,Surface Defect,90.51,1.13,Completed,Medium,Medium,47.322
P042948,07-05-2023,Night,NP006,Kitchen Container,Kitchen Product,M002,E030,808,759,704,55,5.73,0.9,401.18,30.26,None,93.94,7.25,Completed,Low,High,96.056
P042949,08-02-2026,Evening,NP003,Plastic Chair,Furniture,M001,E028,609,592,569,23,7.05,1.17,1756.01,39.77,None,97.21,3.89,Completed,Medium,Medium,46.592
P042950,05-03-2025,Morning,NP003,Plastic Chair,Furniture,M006,E002,826,779,759,20,6.07,0.26,2184.89,29.53,None,94.31,2.57,Completed,Medium,Medium,46.592
P042951,12-04-2025,Morning,NP001,Plastic Bucket,Household Utility,M002,E023,1538,1497,1454,43,6.82,0.1,1817.19,7.38,None,97.33,2.87,Completed,High,High,52.232
P042952,19-04-2022,Morning,NP002,Plastic Mug,Household Utility,M001,E016,1069,920,877,43,5.73,0.53,245.7,8.33,None,86.06,4.67,Completed,Low,Medium,47.322
P042953,24-06-2024,Morning,NP003,Plastic Chair,Furniture,M001,E029,478,448,432,16,6.31,0.49,1274.86,15.58,Colour Defect,93.72,3.57,Completed,Medium,Medium,46.592
P042954,29-08-2025,Evening,NP006,Kitchen Container,Kitchen Product,M003,E025,1372,1267,1153,114,5.75,0.35,713.32,12.44,None,92.35,9,Review,Low,High,96.056
P042955,26-01-2024,Morning,NP004,Storage Box,Storage,M005,E001,911,795,776,19,6.54,1.25,1172.52,16.93,Colour Defect,87.27,2.39,Completed,Low,Low,22.264
P042956,20-07-2024,Morning,NP002,Plastic Mug,Household Utility,M003,E012,933,902,893,9,7.31,1.49,220.12,11.19,Colour Defect,96.68,1,Completed,High,Medium,47.322
P042957,16-03-2026,Morning,NP001,Plastic Bucket,Household Utility,M001,E005,1243,1148,1072,76,6.59,1.03,1381.58,32.96,None,92.36,6.62,Completed,Medium,High,52.232
P042958,08-01-2026,Morning,NP001,Plastic Bucket,Household Utility,M004,E001,925,892,871,21,6.55,1.33,1050.24,17.1,None,96.43,2.35,Completed,High,High,52.232
P042959,20-10-2023,Morning,NP003,Plastic Chair,Furniture,M002,E002,154,134,129,5,7.65,0.53,375.94,17.66,None,87.01,3.73,Completed,Low,Medium,46.592
P042960,19-03-2024,Morning,NP002,Plastic Mug,Household Utility,M002,E030,788,748,715,33,6.79,0.65,174.68,38.82,Surface Defect,94.92,4.41,Completed,Medium,Medium,47.322
P042961,23-05-2024,Evening,NP002,Plastic Mug,Household Utility,M005,E025,580,597,582,15,6.45,0.89,157.7,38.86,Dimensional Defect,102.93,2.51,Completed,High,Medium,47.322
P042962,01-11-2024,Morning,NP006,Kitchen Container,Kitchen Product,M006,E011,854,792,778,14,7.39,1.09,454.3,18.9,Deformed Product,92.74,1.77,Completed,Medium,High,96.056
P042963,24-04-2023,Evening,NP002,Plastic Mug,Household Utility,M004,E010,1441,1413,1343,70,6.4,1.53,371.31,4.15,None,98.06,4.95,Completed,Medium,Medium,47.322
P042964,13-05-2025,Evening,NP004,Storage Box,Storage,M002,E017,722,643,625,18,6.99,0.54,983.45,18.89,Surface Defect,89.06,2.8,Completed,Low,Low,22.264
P042965,02-05-2026,Night,NP001,Plastic Bucket,Household Utility,M004,E005,1710,1608,1566,42,7.32,0.56,2071.3,36.54,Shape Defect,94.04,2.61,Completed,Medium,High,52.232
